Timestamp,Output Angle [deg],Angular Velocity [dps],Gravity Torque [Nm],Friction Torque [Nm],Damping Torque [Nm],Target Torque [Nm],Applied Torque [Nm],Is Holding
1752828750.263034,208.81598268101015,-16.156900750645942,-0.3546301031492718,-0.003682245971559641,0.028199111501671505,-0.33011323761915995,-0.33803844264835525,False
1752828750.2738907,206.92081216144047,-16.306820013113903,-0.3331171522022079,-0.00368230781325541,0.02846076997589425,-0.30833869003956904,-0.3172486158222049,False
1752828750.2847908,204.85535095750365,-16.411477080485163,-0.30925695202792025,-0.0036823509842957,0.028643431017005252,-0.2842958719952107,-0.294181695143309,False
1752828750.295995,202.7404505226215,-16.47148334667475,-0.2844094990378202,-0.0036823757368805035,0.028748161708688897,-0.25934371306601184,-0.269795107689201,False
1752828750.306884,200.48272564278628,-16.48573495042478,-0.25745729220294966,-0.00368238161566705,0.02877303544960166,-0.23236663836901503,-0.2435951791650708,False
1752828750.3181913,198.00527084763868,-16.45182589139887,-0.22742362426737614,-0.0036823676281802025,0.028713852976976137,-0.2023921389185802,-0.2147530509925274,False
1752828750.3292758,195.43443083848328,-16.36976035935065,-0.1958091387941157,-0.0036823337761482324,0.028570621603311898,-0.17092085096695206,-0.18407051097462465,False
1752828750.3402762,192.65484740978104,-16.23744450505378,-0.16118616400104063,-0.003682279195858335,0.02833968687230495,-0.13652875632459402,-0.1507912827196032,False
1752828750.3517597,189.78737201495383,-16.054929628111623,-0.12507184297624951,-0.0036822039084715963,0.028021138318653657,-0.10073290856606745,-0.11575042081212819,False
1752828750.3629165,186.84848439765014,-15.82268963267076,-0.08773390949184344,-0.003682108109473477,0.027615803061127694,-0.06380021454018922,-0.07938527642177091,False
1752828750.374137,183.6074681467918,-15.536983613797661,0.0,0.0,0.0,0.0,0.0,True
1752828750.3851638,180.24010719462885,-15.197484073059233,0.0,0.0,0.0,0.0,0.0,True
1752828750.3961718,176.76288128480965,-14.80411128428148,0.0,0.0,0.0,0.0,0.0,True
1752828750.4069605,173.16480392156862,-14.356776107420213,0.0,0.0,0.0,0.0,0.0,False
1752828750.4182117,169.67109826810102,-13.859081689231493,0.1319188668515344,-0.003681298121196808,0.024188660677994713,0.1524262294083323,0.10669836058583261,False
1752828750.4292638,166.29275082017242,-13.314947833168063,0.17434410472290615,-0.003681073665981182,0.023238967942006736,0.19390199899893168,0.16774090747500195,False
1752828750.4408054,162.90891012436103,-12.725485507525471,0.216230807491357,-0.003680830512771854,0.022210162102114114,0.23476013908069926,0.21465436959899006,False
1752828750.4518566,159.6514141298543,-12.094942152839392,0.2558429662604225,-0.0036805704136380463,0.021109656340529862,0.2732720521873143,0.25568674741081704,False
1752828750.4631314,156.51476958876935,-11.426908368272166,0.2932056879841516,-0.003680294849701912,0.019943717435004206,0.3094691105694539,0.29333440162186286,False
1752828750.474107,153.75715915159836,-10.729726290409433,0.3253314495111588,-0.0036800072620947937,0.018726905160544188,0.3403783474096082,0.3262651636732846,False
1752828750.4851315,151.2906908522164,-10.009775437043576,0.3534292886732066,-0.0036797102823677803,0.017470353876166477,0.3672199322670053,0.3549335016888891,False
1752828750.4963129,149.2087499046311,-9.274844206840502,0.3766390208735215,-0.003679407123235322,0.016187656901888874,0.3891472706521751,0.3788831399631893,False
1752828750.507979,147.4893633173114,-8.531485202043008,0.39543337752296837,-0.003679100487645843,0.014890250686082416,0.4066445277214049,0.39831611139394024,False
1752828750.5194383,146.12154459449152,-7.786342916833761,0.41013130394386815,-0.003678793116453194,0.013589732058808816,0.42004224288622377,0.4135244034385387,False
1752828750.5304766,145.0943072404059,-7.046178814738826,0.4210162792209243,-0.00367848779876108,0.012297902000146407,0.4296356934223097,0.42480230642717837,False
1752828750.5413702,144.46807698176545,-6.318511703160255,0.4275858651517636,-0.0036781876360775538,0.011027883304594106,0.4349355608202801,0.4318955845023496,False
1752828750.5524733,144.23736057068743,-5.609811251830847,0.42999340451939516,-0.0036778952971413805,0.009790967675987307,0.4361064768982411,0.43484320917947367,False
1752828750.56347,144.34722552834364,-4.925709626778131,0.4288478243633471,-0.003677613105221046,0.008596985098445944,0.433767196356572,0.4340900002034425,False
1752828750.5747566,144.56146219577326,-4.267403281063488,0.42660941163400856,-0.0036773415538534386,0.0074480237764966845,0.43038009385665177,0.431493065760689,False
1752828750.5860415,144.86359082932782,-3.6355488414124193,0.4234425461601544,-0.0036770809138970827,0.006345229739971189,0.42611069498622856,0.4277254062185667,False
1752828750.596936,145.40742236972608,-3.0339572629187948,0.4177125766670194,-0.0036768327573709543,0.005295254360272824,0.41933099826992126,0.4218493206545149,False
1752828750.6084905,146.07210536354623,-2.463798581790864,0.41065822757865256,-0.003676597566914989,0.004300139735821739,0.4112817697475593,0.414452035019646,False
1752828750.6196306,146.86313305867097,-1.9261913686802568,0.4021910257129814,-0.003676375803939581,0.0033618381406966464,0.4018764880497384,0.4056491521407107,False
1752828750.63075,147.8629041733425,-1.4241007353103798,0.3913799554941988,-0.0036761686915533155,0.00248552467112384,0.39018931147376934,0.39482726367385174,False
1752828750.642061,149.06592545967806,-0.9600048187761421,0.3782133642686259,-0.0036759772519877453,0.001675524492265516,0.3762129115089036,0.38179721715838805,False
1752828750.6531425,150.3678252079042,-0.5345396311057703,0.36377691577881843,-0.0036758017475978315,0.000932947654519159,0.36103406168573976,0.3672630083275342,False
1752828750.6644504,151.85100213626308,-0.14974309027979035,0.34710189402223424,-0.0036756430190247407,0.00026135099574934586,0.34368760199895887,0.3507602238975315,False
1752828750.6758444,153.4550305180438,0.19343373632745428,0.328806732926695,0.0036756610414162352,-0.00033760555833486417,0.3321447884097764,0.33772941905610293,False
1752828750.6870205,155.22385633630884,0.493546668813837,0.30833374944675235,0.0036757848380008858,-0.0008614014383051473,0.3111481328464481,0.31912251870934455,False
1752828750.6982508,157.13001335164418,0.7493325003743798,0.28594287367458526,0.0036758903496564048,-0.001307831932373457,0.28831093209186825,0.29755440807711114,False
1752828750.709436,159.25590028229192,0.9583420611038644,0.26059877738034365,0.0036759765661002054,-0.001672622432661112,0.26260213151378275,0.2730878144827813,False
1752828750.7204156,161.458692683299,1.1206696950039983,0.2339598671307694,0.003676043526249189,-0.0019559376005140417,0.23567997305650457,0.2469023254843876,False
1752828750.7315588,163.8757217517357,1.2340515435110933,0.20433377351829654,0.0036760902962616987,-0.0021538262573586645,0.20585603755719958,0.218169923935356,False
1752828750.7425928,166.34219005111774,1.2992290324033748,0.17372725928930424,0.0036761171819758667,-0.0022675824352938988,0.1751357940359862,0.18804603300579714,False
1752828750.753487,169.01190852216374,1.3141902401884749,0.14023760446709901,0.0036761233534740776,-0.002293694668886399,0.1416200331516867,0.15554783310791984,False
1752828750.7644272,171.80247844663157,1.2784731738007467,0.10490773688367346,0.0036761086201841926,-0.0022313566281244738,0.10635248887573318,0.12111109214538918,False
1752828750.7759488,174.75784580758375,1.1908334746414204,0.06722198789963083,0.0036760724688082898,-0.0020783964975457188,0.06881966387089339,0.08450709235324214,False
1752828750.787008,177.8725173571374,1.0501428691527086,0.0,0.0,0.0,0.0,0.0,True
1752828750.7981036,181.26734454871448,0.8532463830597304,0.0,0.0,0.0,0.0,0.0,True
1752828750.8097346,184.77203669794767,0.6000256182096486,0.0,0.0,0.0,0.0,0.0,True
1752828750.820999,188.30419508659494,0.2918405785423012,0.0,0.0,0.0,0.0,0.0,False
1752828750.8321164,191.92973868925003,-0.0709913417022044,-0.1520883841557478,-0.003675610533928452,0.00012390326531118225,-0.15564009142436508,-0.10894806399705555,False
1752828750.8434627,195.5442957961395,-0.4864338923062785,-0.1971687027179018,-0.0036757819039805765,0.0008489873014036073,-0.19999549732047875,-0.1726812673234518,False
1752828750.8542893,198.95560273136493,-0.9488306451425261,-0.23899764169297086,-0.003675972642641121,0.0016560218801559023,-0.2410175924554561,-0.2205166949158548,False
1752828750.8653164,202.32845693141073,-1.455820721486198,-0.2795229277012089,-0.0036761817760476135,0.0025408864908693513,-0.28065822298638715,-0.26261576456522745,False
1752828750.8766077,205.3497432669566,-1.9996556976991346,-0.31500592681078154,-0.0036764061079753007,0.00349005758311143,-0.3151922753356454,-0.29941932210452005,False
1752828750.8878033,208.14580643930722,-2.5749169479158387,-0.34706575875988877,-0.0036766434032410155,0.004494077870653473,-0.3462483242924763,-0.33219962363608946,False
1752828750.8990314,210.72213969634547,-3.1764462188939,-0.37587638117752337,-0.003676891534065294,0.005543944503222307,-0.37400932820836635,-0.3614664168366833,False
1752828750.9104755,212.89197261005566,-3.7961703617683504,-0.39955404810123574,-0.0036771471702742296,0.0066255671779481985,-0.39660562809356176,-0.38606386471649823,False
1752828750.921661,214.69375791561765,-4.426799949995287,-0.41878150691326144,-0.0036774073049793735,0.007726223445453809,-0.414732690772787,-0.4061320429559004,False
1752828750.9333143,216.2098943312734,-5.06251963978064,-0.4346406423628832,-0.003677669539351409,0.008835763616104947,-0.42948254828612964,-0.42247739668706086,False
1752828750.945951,217.31953040360114,-5.696596825857949,-0.44605544035279865,-0.0036779310961906667,0.009942437076987927,-0.4397909343720014,-0.43459687306651923,False
1752828750.957138,218.05013237201499,-6.321307277809693,-0.453480049038898,-0.0036781887892520966,0.011032762502805903,-0.4461254753253442,-0.4426668946476967,False
1752828750.9683907,218.37972724498363,-6.9297762083644905,-0.4568054336078459,-0.0036784397826859503,0.012094741126232898,-0.448389132264299,-0.4466724609793183,False
1752828750.9795685,218.2204230563821,-7.5134369236409855,-0.4552000450564158,-0.0036786805427310018,0.013113421245844898,-0.4457653043533019,-0.44603745134110684,False
1752828750.990522,217.9018146791791,-8.070076483942984,-0.45197872358876257,-0.003678910156549626,0.014084940553257236,-0.44157269319205494,-0.4429121206367705,False
1752828751.0016437,217.5502468146792,-8.599995716657645,-0.44840794638120257,-0.003679128748233121,0.015009824091308525,-0.43707725103812717,-0.4388277119177202,False
1752828751.01279,217.04486800946063,-9.101183011743597,-0.44324541072306395,-0.0036793354879923446,0.015884560938149953,-0.43104018527290633,-0.4333764432663505,False
1752828751.0238845,216.35271877622645,-9.571184395357058,-0.436119105553818,-0.003679529363563085,0.016704868101448334,-0.42309376681593275,-0.42617856975105806,False
1752828751.0350885,215.49027885862517,-10.007974337190424,-0.42715056608816293,-0.0036797095394140913,0.01746721036390701,-0.41336306526367,-0.4172077166098864,False
1752828751.046137,214.5179739833677,-10.410550120611134,-0.41692358371493554,-0.0036798756019247518,0.01816983765485571,-0.4024336216620046,-0.4068658501463691,False
1752828751.05708,213.34791218432903,-10.776484989884748,-0.4044576298805147,-0.0036800265500583277,0.018808514486523667,-0.3893291419440494,-0.3945901544047453,False
1752828751.0680933,212.04051918822003,-11.104445314446139,-0.3903292553326541,-0.003680161833692209,0.019380913234474217,-0.3746285039318721,-0.38061699907373403,False
1752828751.0796185,210.59579499504082,-11.393254344456102,-0.37448074265887504,-0.003680280967417088,0.019884980082790715,-0.3582760435435014,-0.3649783302025712,False
1752828751.0912008,209.01923285267415,-11.641802193423354,-0.3569146663770629,-0.003680383493404787,0.02031877791411353,-0.3402762719563541,-0.34768688943021925,False
1752828751.102895,207.20646105134662,-11.847083207337265,-0.3363835908282319,-0.0036804681718230264,0.020677060872576532,-0.3193869981274784,-0.32787696551830064,False
1752828751.113854,205.24537155718318,-12.007812458837822,-0.3137941930330598,-0.0036805344726392707,0.02095758633687161,-0.29651714116882744,-0.3059250884736694,False
1752828751.1248374,203.0865251392386,-12.121960827921088,-0.2885028649917538,-0.003680581558841518,0.021156812824500076,-0.27102663372609526,-0.2814961701503675,False
1752828751.1361156,200.89471923399708,-12.190441987632852,-0.26240663190133917,-0.0036806098073198985,0.021276334995755514,-0.24481090671290354,-0.25581648574414273,False
1752828751.147443,198.64248760204472,-12.21370522271089,-0.23519134432901653,-0.0036806194034043685,0.021316937000433234,-0.21755502673198765,-0.22903346443563416,False
1752828751.158773,196.08812733653772,-12.18790728726765,-0.2038877714382072,-0.0036806087617559983,0.021271911109063086,-0.18629646909090009,-0.19911756769432032,False
1752828751.1701074,193.440381857023,-12.112873704623984,-0.17101291435402244,-0.0036805778104031573,0.021140952802393163,-0.15355253936203242,-0.1672220478617188,False
1752828751.181512,190.7267174029145,-11.98905648472736,-0.13694131723184677,-0.00368052673579995,0.02092485098660697,-0.11969699298103974,-0.13395450944524345,False
1752828751.1931474,187.7164175631342,-11.812726963501222,-0.09878925312632263,-0.0036804539998724446,0.020617097915220834,-0.08185260921097424,-0.09748317928125501,False
1752828751.20462,184.56878652628367,-11.58333268638488,0.0,0.0,0.0,0.0,0.0,True
1752828751.2159305,181.223398565652,-11.298997567548323,0.0,0.0,0.0,0.0,0.0,True
1752828751.2272904,177.7791321431296,-10.96006499940714,0.0,0.0,0.0,0.0,0.0,True
1752828751.2384977,174.21950751506827,-10.56627784816132,0.0,0.0,0.0,0.0,0.0,False
1752828751.2497494,170.80270733196005,-10.122309164648708,0.11759826537429598,-0.0036797567025304177,0.017666762282791678,0.13158527095455724,0.09210968966819007,False
1752828751.2611353,167.42435988403142,-9.630275402017123,0.1601935972733159,-0.003679553738603332,0.016808001363901936,0.1733220448986145,0.14895833832948716,False
1752828751.272696,164.19433012893873,-9.094542262445803,0.2004002482241877,-0.003679332748683259,0.01587297064414535,0.2125938861196498,0.193503221782601,False
1752828751.284114,160.8873949034867,-8.515383450334284,0.2409035178057276,-0.003679093845673263,0.014862147827816828,0.25208657178787114,0.2345115667862901,False
1752828751.2955115,157.89357480735487,-7.900156096609585,0.2768834454891843,-0.0036788400643898516,0.01378837353073405,0.2869929789555285,0.271248555304757,False
1752828751.3068576,155.19089684901198,-7.255406949444659,0.3087179812553398,-0.003678574105366646,0.012663073983988707,0.3177024811339618,0.3037663033852004,False
1752828751.3184867,152.8562664988174,-6.588667383995597,0.33566700532084687,-0.003678299075295898,0.011499393916948472,0.3434881001624995,0.33157156112930974,False
1752828751.329876,150.86771076523996,-5.907103421543424,0.3581834953787041,-0.0036780179301613867,0.01030984039617553,0.36481531784471827,0.3548421908300957,False
1752828751.3413355,149.2472026398108,-5.218058761670024,0.37621475891146217,-0.0036777336992391894,0.009107230595368,0.381644255807591,0.3736036363143424,False
1752828751.3526554,148.022208361944,-4.52905665635813,0.3896462201806938,-0.003677449485870748,0.007904695066281475,0.39387346576110455,0.3877925169270759,False
1752828751.3641493,147.16526169222553,-3.847210580261187,0.3989367054485533,-0.003677168224364358,0.006714649164311928,0.40197418638850085,0.39771968555007337,False
1752828751.3755646,146.74777485313192,-3.179972494642494,0.40343063909592575,-0.00367689298865404,0.005550099015436926,0.4053038451227086,0.40302859725091805,False
1752828751.3868399,146.69833562218665,-2.5335921102813246,0.4039614016385309,-0.0036766263567454913,0.0044219524226960395,0.40470672770448146,0.4042032885684124,False
1752828751.3984432,146.86313305867097,-1.9114135362404072,0.4021910257129814,-0.0036763697080836994,0.0033360459574583064,0.40185070196235595,0.4025564779441729,False
1752828751.4096622,147.17624818799118,-1.3156554776246197,0.3988181569596901,-0.0036761239578845203,0.00229625199064482,0.3974382849924504,0.3989737428779671,False
1752828751.4209294,147.7145864805066,-0.749280072478109,0.3929914033551155,-0.0036758903280298973,0.0013077404284324752,0.39062325345551807,0.39312840028225277,False
1752828751.4320116,148.37377622644388,-0.21395485769762923,0.38580940581588685,-0.0036756695063788003,0.00037342167174595647,0.382507157981254,0.38569353067155365,False
1752828751.4430697,149.21973640039676,0.28784403187125646,0.3765178204721734,0.003675699985663147,-0.000502382608836892,0.37969113784899966,0.3814918556957659,False
1752828751.4545195,150.2140142671855,0.7546860018062672,0.36549241708273356,0.003675892557975745,-0.0013171755550231237,0.36785113408568615,0.3719433505687101,False
1752828751.4653132,151.3181570916304,1.1855606411677215,0.3531199051641258,0.003676070293764482,-0.002069193667043177,0.3547267817908471,0.359891752424206,False
1752828751.4763129,152.6310433356222,1.5778013228049659,0.33823802720588514,0.0036762320930456573,-0.002753782802526855,0.33916047649640396,0.34537985927474457,False
1752828751.4873655,154.04830128938735,1.9309305522760303,0.3219739802277276,0.003676377758852814,-0.0033701095764569217,0.3222802484101235,0.3292101316695098,False
1752828751.4982154,155.6083836881056,2.243545603562466,0.3038435394112267,0.00367650671256147,-0.0039157257700808456,0.3036043203537073,0.3112860637484481,False
1752828751.509373,157.32227702754255,2.5142589050756268,0.2836664432329903,0.003676618381798344,-0.004388209614115726,0.2829548520006729,0.29145421552500544,False
1752828751.5204246,159.15702182040135,2.742383982035547,0.26178579870019036,0.00367671248339259,-0.004786362984047332,0.2606761481995356,0.26990956839717656,False
1752828751.5312936,161.15656404974445,2.926310397203804,0.23763493184355594,0.0036767883530388463,-0.005107375136654945,0.23620434505993984,0.24631591206111086,False
1752828751.5426862,163.33189021133748,3.064384904638572,0.21103323138741764,0.0036768453087731635,-0.005348360613435554,0.20936171608275525,0.22044797487626194,False
1752828751.553821,165.63905432211797,3.155787570830337,0.18248779106501178,0.0036768830123729674,-0.005507888360450314,0.18065678571693441,0.19259414246473266,False
1752828751.564833,168.1494686045625,3.1984049572779543,0.15109308565925306,0.003676900592044877,-0.005582269731660888,0.14918771651963703,0.16220964430316573,False
1752828751.5759156,170.81369382772564,3.191150710549334,0.11745899652073269,0.003676897599668102,-0.0055696086826442425,0.11556628543775656,0.12955929309737932,False
1752828751.5870018,173.58229076066223,3.133844208750184,0.08223925466500692,0.0036768739607361094,-0.005469589968724721,0.08044653865701831,0.09518036498912662,False
1752828751.5982063,176.49920538643474,3.0255231534828915,0.0,0.0,0.0,0.0,0.0,True
1752828751.6093972,179.62486343175405,2.8642230513142954,0.0,0.0,0.0,0.0,0.0,True
1752828751.6205306,182.94827840085452,2.648187482844277,0.0,0.0,0.0,0.0,0.0,True
1752828751.6319487,186.34310559243156,2.3779711047536582,0.0,0.0,0.0,0.0,0.0,False
1752828751.6432414,189.73793278400854,2.05543915216425,-0.12444617464483239,0.003676429118650268,-0.0035874180779666893,-0.12435716360414881,-0.08705001452290416,False
1752828751.6544561,193.0943072404059,1.683108717178178,-0.16668749883196618,0.0036762755323458364,-0.002937578878377725,-0.16594880217799807,-0.14227916588146988,False
1752828751.6653416,196.35729648279548,1.2645628735469232,-0.2072066131295805,0.003676102882185338,-0.002207078574187452,-0.2057375888215826,-0.1867000619395488,False
1752828751.6762764,199.52690051117725,0.8032066692394589,-0.24592399233761542,0.003675912572751062,-0.001401860095220562,-0.2436499398600849,-0.22656497648392407,False
1752828751.6871696,202.34493667505913,0.306824291490609,-0.27971866973210524,0.00367570781502024,-0.0005355094111609949,-0.276578471328246,-0.2615744228749494,False
1752828751.6985927,204.89929694056613,-0.2186639705339373,-0.30976891071518975,-0.003675671448887845,0.0003816406241301069,-0.3130629415399475,-0.2976163859404481,False
1752828751.7096202,207.1570218204013,-0.7669625998720486,-0.33581884172464616,-0.0036758976220724474,0.001338602260742309,-0.3381561370859763,-0.32599421174231785,False
1752828751.7206755,209.1455775539788,-1.3322533124394762,-0.35833253836263357,-0.003676130804491381,0.002325220677266959,-0.35968344848985795,-0.3495766774655959,False
1752828751.7314627,210.81552491035325,-1.9080000376192428,-0.37690676573467546,-0.003676368300015518,0.0033300882784631455,-0.3772530457562278,-0.36895013526903825,False
1752828751.7423959,212.08995841916533,-2.486705078825293,-0.39086726542723954,-0.003676607015845016,0.00434011911515665,-0.3902037533279279,-0.383827667910261,False
1752828751.7533846,212.98535782406347,-3.0614836928243414,-0.4005604667443899,-0.0036768441120232902,0.005343297043589945,-0.39889401381282324,-0.3943741100420546,False
1752828751.764274,213.52369611657898,-3.6259132267219765,-0.4063413436500308,-0.0036770769392060233,0.006328412419791013,-0.4036900081694458,-0.4008952387312284,False
1752828751.7757654,213.79835851071948,-4.175601370946781,-0.4092769827887669,-0.0036773036855655156,0.007287799217381043,-0.40566648725695137,-0.40423511269923446,False
1752828751.787039,213.754412527657,-4.7053835769221966,-0.40880791080798606,-0.0036775222207254803,0.00821244359865602,-0.4042729894300555,-0.4042616264108092,False
1752828751.797865,213.52369611657898,-5.212348243826199,-0.4063413436500308,-0.0036777313436505785,0.009097263861531138,-0.4009218111321502,-0.4019237557157479,False
1752828751.8091428,213.32044594491495,-5.6975669862258025,-0.4041629552567298,-0.0036779314963818186,0.009944130326257065,-0.3978967564268545,-0.39910485621352254,False
1752828751.8206217,212.87549286640726,-6.157664158467347,-0.39937633455324906,-0.003678121286465368,0.010747151379730108,-0.39230730445998435,-0.3943465699860458,False
1752828751.8314948,212.24926260776684,-6.589888571704966,-0.3925988718172847,-0.0036782995790358287,0.01150152529157981,-0.3847756461047407,-0.3876469232691322,False
1752828751.8423622,211.38132944228275,-6.9907134392653,-0.38312817449927455,-0.0036784649192936974,0.012201096657859614,-0.3746055427607086,-0.3785179569132357,False
1752828751.8532884,210.4255043106737,-7.359603210686952,-0.37259678473831503,-0.0036786170863244085,0.012844930766683325,-0.3634304710579561,-0.36795671681454,False
1752828751.8643522,209.32685473411155,-7.6950883448064324,-0.36036383120038346,-0.003678755473942233,0.013430462784871295,-0.3506121238894544,-0.35581550176698007,False
1752828751.8759167,208.0743942168307,-7.99546547058088,-0.34625690441775675,-0.0036788793795066144,0.013954719769115418,-0.3359810640281479,-0.34193139534979755,False
1752828751.8870423,206.6516430151827,-8.25878736433061,-0.33003158353753115,-0.0036789879997877863,0.014414303172967364,-0.31929626836435154,-0.32608680645998533,False
1752828751.898279,205.06409437705045,-8.483331608881942,-0.31168713030766904,-0.0036790806242886637,0.014806206811349771,-0.30056000412060796,-0.30821804482242116,False
1752828751.9099658,203.3392145418479,-8.667825719343274,-0.2914850319618472,-0.003679156728109229,0.01512820977915861,-0.28003597891079784,-0.28849059868428484,False
1752828751.9212203,201.4110845349813,-8.809928578542774,-0.2685906149736074,-0.003679215345538649,0.015376226056111525,-0.25689360426303454,-0.26637270258940965,False
1752828751.9321835,199.3621030746929,-8.908843811986873,-0.24392848545720422,-0.0036792561480724446,0.01554886570650936,-0.23205887589876728,-0.24235302390596,False
1752828751.943559,197.1593106736858,-8.963285113175825,-0.21706800793659753,-0.0036792786051091852,0.01564388370199107,-0.20510340283971565,-0.21627828915958897,False
1752828751.9548256,194.85763981078813,-8.97286395964275,-0.18865973271229516,-0.003679282556383353,0.015660601942930157,-0.17667841332574838,-0.18855837607590056,False
1752828751.9656336,192.44610399023426,-8.937211406474834,-0.15856968828767762,-0.003679267849705171,0.015598376498977912,-0.1466505796384049,-0.1592229185696536,False
1752828751.9771223,189.7653990234226,-8.852982463591584,-0.12479377963128269,-0.003679233105266232,0.015451369261099216,-0.11302164347544971,-0.12688202600371087,False
1752828751.9880435,187.1451197833219,-8.722912942041132,-0.0915147102864227,-0.003679179451588592,0.015224355120344306,-0.07996953461766698,-0.09404328203348016,False
1752828751.9989073,184.211725413901,-8.543057111539815,0.0,0.0,0.0,0.0,0.0,True
1752828752.0104659,181.1849458304723,-8.313432676849196,0.0,0.0,0.0,0.0,0.0,True
1752828752.0216835,178.08126077668422,-8.034099150098482,0.0,0.0,0.0,0.0,0.0,True
1752828752.032411,174.77432555123218,-7.703513649199598,0.0,0.0,0.0,0.0,0.0,False
1752828752.0436897,171.42893759060044,-7.32278549952121,0.10965319787232668,-0.003678601899018553,0.012780671738394277,0.11875526771170239,0.08312868739819167,False
1752828752.054718,168.3746917677577,-6.898561056739342,0.1482614177986358,-0.003678426906435905,0.012040260408996088,0.15662325130119598,0.13457488213029467,False
1752828752.0658867,165.32593919279773,-6.432687121633457,0.18638019953492474,-0.003678234733437674,0.01122715700231408,0.19392912180380115,0.1761228499017492,False
1752828752.0775805,162.28817311360342,-5.926755216890033,0.22383700253084898,-0.003678026036526967,0.010344139249448173,0.2305031157437702,0.2141890359911639,False
1752828752.0890963,159.58000190737775,-5.387701899223571,0.2567025628674687,-0.0036778036770334296,0.009403313725740305,0.2624280729161756,0.2479563618386721,False
1752828752.1005483,157.02014839398797,-4.819551424476791,0.28724224709060486,-0.0036775693149625967,0.008411704082630284,0.29197638185827257,0.27877037585239245,False
1752828752.1116703,154.81735599298085,-4.230140902439418,0.31306543804445874,-0.0036773261831222564,0.0073829886570852075,0.31677110051842167,0.3053708831186129,False
1752828752.1225674,152.96613145647362,-3.6264516839513217,0.33441096370312356,-0.00367707716131963,0.0063293522049443374,0.33706323874674826,0.3275555320583077,False
1752828752.1340609,151.5488735027085,-3.0169163356275264,0.3505178869115987,-0.0036768257279884463,0.005265512331390265,0.3521065735150005,0.3447412610779927,False
1752828752.1455472,150.51614290074008,-2.408581582976737,0.3621201994234849,-0.003676574789902978,0.004203767892584107,0.362647392526166,0.357275553091714,False
1752828752.1565027,149.8075139238575,-1.807341361458403,0.37001353018802874,-0.0036763267783116015,0.003154405746492608,0.36949160915620977,0.36582679233686105,False
1752828752.1675124,149.47242580300602,-1.2200372230308614,0.37372639934903473,-0.0036760845153545004,0.002129366653877692,0.3721796814875579,0.3702738147423489,False
1752828752.1787722,149.52735828183415,-0.6533268918125809,0.37311860490576976,-0.003675850747342873,0.001140270535395032,0.37058302469382187,0.37049026170837995,False
1752828752.1902292,149.73060845349815,-0.10876995354094884,0.37086678769051623,-0.0036756261176058356,0.0001898393816530822,0.36738100095456344,0.3683137791807084,False
1752828752.2013242,150.0162573434043,0.41234224967903177,0.36769418959655825,0.003675751341177993,-0.0007196729901979636,0.37065026794753825,0.3699493213174893,False
1752828752.2129009,150.51064965285727,0.9070682375442501,0.3621816026291827,0.0036759554156479872,-0.001583132728540921,0.36427442531628973,0.3659768941166496,False
1752828752.2242785,151.1368799114977,1.3739866670857106,0.3551603333901594,0.003676148019500173,-0.0023980591219148854,0.3564384222877447,0.35929996383641616,False
1752828752.235389,151.98833333333334,1.809652484081536,0.3455459736865123,0.0036763277316496836,-0.003158439416411708,0.34606386200175027,0.35003469255215003,False
1752828752.246732,153.0100774395361,2.212010830158971,0.33390820251747266,0.003676493704467441,-0.0038606872076047127,0.3337240090143354,0.3386172140756798,False
1752828752.2580342,154.1691527428092,2.5796532984854172,0.3205778670914145,0.003676645356985625,-0.004502344361850258,0.3197521680865499,0.32541168188328884,False
1752828752.2693083,155.48203898680094,2.9108762906579932,0.30532041361313267,0.0036767819864698967,-0.005080437539022144,0.30391675806058044,0.31036523520739295,False
1752828752.280585,156.98169565880832,3.2034571001874115,0.28769677851767944,0.003676902676053827,-0.00559108738446602,0.28578259380926724,0.29315738622870496,False
1752828752.29184,158.60220378423745,3.456471110283304,0.26843174558823635,0.003677007044332992,-0.006032680137450769,0.26607607249511855,0.2742004666151945,False
1752828752.3031194,160.38750934615095,3.6683118796680327,0.24695958857366795,0.003677094428650363,-0.006402412029022921,0.24423427097329542,0.25322412966586516,False
1752828752.3140073,162.26070687418937,3.838638516708097,0.22417295942911486,0.003677164688388142,-0.006699688091042766,0.22115043602646023,0.2307725441182817,False
1752828752.3251219,164.38659380483713,3.9643165854719387,0.1980235633834465,0.0036772165305915074,-0.006919037700790454,0.19478174221324757,0.2055789827847578,False
1752828752.3363523,166.56741321431295,4.045854946532411,0.17091555570268085,0.0036772501651654447,-0.007061348987508972,0.16753145688033735,0.17894571465166348,False
1752828752.3477533,168.88556382085912,4.082257438443084,0.14182994316053715,0.003677265181193358,-0.007124883321486156,0.13838232502024433,0.15055134190967007,False
1752828752.3589897,171.43443083848328,4.070871887591375,0.10958344495314656,0.0036772604846536314,-0.007105011786534599,0.1061556936512656,0.11947438812878694,False
1752828752.3704424,174.1151358052949,4.010920208958559,0.07543627306922003,0.0036772357545861957,-0.007000376368110583,0.07211313245569564,0.08632150915762304,False
1752828752.3814347,176.97162470435646,3.900912603282054,0.0,0.0,0.0,0.0,0.0,True
1752828752.3928745,180.01488403143364,3.7391902948027793,0.0,0.0,0.0,0.0,0.0,True
1752828752.4040704,183.1405420767529,3.5260159569647604,0.0,0.0,0.0,0.0,0.0,True
